CustomerID,SatisfactionScore,CLTV
2215-ZAFGX,5,4867
8213-TAZPM,4,5874
1304-SEGFY,4,4508
7242-EDTYC,3,5860
2904-GGUAZ,4,5515
5136-GFPMB,5,5871
2595-KIWPV,3,4052
5243-SAOTC,4,5166
9398-MMQTO,5,3956
7619-PLRLP,4,5136
6508-NJYRO,4,3977
4710-NKCAW,3,3260
5306-BVTKJ,4,3446
0357-NVCRI,5,2192
2371-KFUOG,3,6409
0463-ZSDNT,5,2037
6257-DTAYD,4,5973
4616-ULAOA,3,6332
7746-AWNQW,4,2431
5996-EBTKM,3,6079
2758-RNWXS,4,4446
2314-TNDJQ,4,5192
2405-LBMUW,4,5024
9039-ZVJDC,3,4905
9013-AQORL,3,4106
2898-MRKPI,4,5570
2750-BJLSB,4,4543
3648-GZPHF,5,2609
2075-RMJIK,4,5756
9588-YRFHY,3,5240
9364-YKUVW,5,2681
5392-AKEMH,4,5624
3914-FDRHP,5,4754
3078-ZKNTS,3,4314
1024-KPRBB,4,2675
9547-ITEFG,5,4062
1264-FUHCX,5,5913
6598-KELSS,3,5409
0422-UXFAP,5,6034
1904-WAJAA,4,5461
5130-YPIRV,4,6489
2843-CQMEG,3,2911
6439-PKTRR,4,4412
5351-QESIO,5,4276
5568-DMXZS,5,5227
8468-FZTOE,4,4874
6633-SYEUS,3,2061
6447-GORXK,4,4242
6967-PEJLL,4,2308
1684-FLBGS,4,2159
1389-WNUIB,4,4085
0376-OIWME,4,2701
0218-QNVAS,5,5876
0804-YGEQV,4,5119
7164-BPTUT,4,4260
2523-EWWZL,3,3291
0928-XUTSN,4,3895
0052-YNYOT,5,5462
9586-JGQKH,3,4512
4501-VCPFK,5,2734
6075-SLNIL,3,5393
9347-AERRL,5,2111
6691-CCIHA,4,6307
1685-BQULA,3,3819
9053-EJUNL,5,3259
1471-GIQKQ,3,5230
4807-IZYOZ,3,4725
9710-NJERN,3,2007
9837-FWLCH,3,3101
7203-OYKCT,5,5760
7398-LXGYX,4,2770
2823-LKABH,4,4524
0550-DCXLH,4,4645
9281-CEDRU,5,5553
0871-OPBXW,3,5191
9767-FFLEM,3,4591
8456-QDAVC,3,2464
7750-EYXWZ,3,3740
2569-WGERO,5,5306
6840-RESVB,3,2140
2234-XADUH,4,5560
4801-JZAZL,4,2793
3186-AJIEK,4,5097
